id,full_address,house_number,street_name,locality1,locality2,locality3,city_town,county,daft_sticker,ad_info,date_of_sale, sold_price_eur , asking_price_eur , price_diff ,bed_no,bath_no,house_type,size
1471,5 glenview terrace limerick city limerick,5, glenview terrace,,,,limerick city,limerick,,,19/12/2023,"311,435.00","270,000.00","41,435.00",3,1,Terrace,
682,1 rockview simonsridge dublin 18 dublin,1, rockview,simonsridge,,,dublin 18,dublin,,,19/04/2024,"311,000.00","325,000.00","-14,000.00",2,2,Apartment,70
120,11 castle hill the rock carrigaline cork,11, castle hill,the rock,,,carrigaline,cork,,,17/11/2023,"310,000.00","310,000.00",0,3,1,Detached,76
1534,60 bryanstown manor dublin road drogheda louth,60, bryanstown manor,dublin road,,,drogheda,louth,,,29/07/2024,"310,000.00","230,000.00","80,000.00",3,3,Semi-D,122
1190,64 coill clocha oranmore oranmore galway,64, coill clocha,oranmore,,,oranmore,galway,,,03/11/2023,"310,000.00","265,000.00","45,000.00",2,2,Apartment,90
1469,52 ballyvareen kildimo limerick,52, ballyvareen,,,,kildimo,limerick,,,14/11/2023,"310,000.00","269,000.00","41,000.00",3,2,Semi-D,115
1794,3 meneval grove farmleigh waterford waterford,3, meneval grove,farmleigh,,,waterford,waterford,,,06/02/2024,"310,000.00","275,000.00","35,000.00",4,3,End of Terrace,152
1428,23 dun na bo willowfield road ballinamore leitrim,23, dun na bo,willowfield road,,,ballinamore,leitrim,,,23/02/2024,"310,000.00","279,900.00","30,100.00",4,3,Detached,
1788,1 saint otterans terrace tramore waterford,1, saint otterans terrace,,,,tramore,waterford,,,09/10/2023,"310,000.00","285,000.00","25,000.00",3,2,Semi-D,79
571,34 briarwood lawn blakestown mulhuddart dublin 15 dublin,34, briarwood lawn,blakestown,mulhuddart,,dublin 15,dublin,,,16/01/2024,"310,000.00","285,000.00","25,000.00",2,1,Bungalow,
1646,89 blackcastle estate navan meath,89, blackcastle estate,,,,navan,meath,,,01/12/2023,"310,000.00","295,000.00","15,000.00",4,3,Semi-D,117
121,10 castle hill the rock fernhill carrigaline cork,10, castle hill,the rock,fernhill,,carrigaline,cork,,,20/12/2023,"310,000.00","295,000.00","15,000.00",3,1,Detached,72
411,5 thomond road ballyfermot dublin 10 dublin,5, thomond road,ballyfermot,,,dublin 10,dublin,,,14/11/2023,"310,000.00","295,000.00","15,000.00",2,1,Terrace,70
1526,35 beaulieu mews drogheda louth,35, beaulieu mews,,,,drogheda,louth,,,10/11/2023,"310,000.00","300,000.00","10,000.00",4,4,Terrace,149
1393,24 whitefields station road portarlington laois,24, whitefields,station road,,,portarlington,laois,,,16/01/2024,"310,000.00","300,000.00","10,000.00",4,2,Detached,119
535,10 westway close blanchardstown dublin 15 dublin,10, westway close,blanchardstown,,,dublin 15,dublin,,,13/12/2023,"310,000.00","300,000.00","10,000.00",3,1,Semi-D,
1588,40 carrabeag newport road castlebar mayo,40, carrabeag,newport road,,,castlebar,mayo,VIEWING ADVISED,ADVANTAGE,26/02/2024,"310,000.00","315,000.00","-5,000.00",3,3,Detached,114
677,16 levmoss avenue the gallops leopardstown dublin 18 dublin,16, levmoss avenue,the gallops,leopardstown,,dublin 18,dublin,,,15/03/2024,"310,000.00","320,000.00","-10,000.00",1,1,Apartment,58
170,24 the fastnet lancaster gate lancaster quay cork cork,24, the fastnet,lancaster gate,lancaster quay,,cork,cork,,,22/02/2024,"310,000.00","325,000.00","-15,000.00",1,1,Apartment,48
1766,5 springfield grove rossmore village tipperary town tipperary,5, springfield grove,rossmore village,,,tipperary town,tipperary,,,23/10/2023,"308,000.00","245,000.00","63,000.00",4,3,Detached,148
607,19 ravenswood road clonsilla dublin 15 dublin,19, ravenswood road,clonsilla,,,dublin 15,dublin,,,30/11/2023,"308,000.00","290,000.00","18,000.00",2,1,Terrace,
946,37 prospect avenue glasnevin dublin 9 dublin,37, prospect avenue,glasnevin,,,dublin 9,dublin,,,20/12/2023,"308,000.00","300,000.00","8,000.00",2,1,Terrace,51
73,20 shannon heights kilrush clare,20, shannon heights,,,,kilrush,clare,,,27/10/2023,"307,500.00","299,000.00","8,500.00",5,5,Detached,186
1713,5 the fairways golf links road roscommon town roscommon,5, the fairways,golf links road,,,roscommon town,roscommon,,,27/11/2023,"307,500.00","300,000.00","7,500.00",4,2,Detached,
85,42 aisling lawn ballincollig cork,42, aisling lawn,,,,ballincollig,cork,,,16/10/2023,"307,500.00","317,500.00","-10,000.00",3,1,Semi-D,81
236,16 ross park killavullen cork,16, ross park,,,,killavullen,cork,ENERGY EFFICIENT,ADVANTAGE,12/10/2023,"307,000.00","299,000.00","8,000.00",4,3,Semi-D,144
592,60 shackleton house clonee dublin 15 dublin,60, shackleton house,clonee,,,dublin 15,dublin,VIEWING ADVISED,ADVANTAGE,10/10/2023,"306,000.00","269,000.00","37,000.00",2,2,Apartment,86
1994,5 abbey court marlton road wicklow town wicklow,5, abbey court,marlton road,,,wicklow town,wicklow,,,31/10/2023,"306,000.00","295,000.00","11,000.00",3,2,Terrace,84
424,73 belclare avenue ballymun dublin 11 dublin,73, belclare avenue,ballymun,,,dublin 11,dublin,,,10/11/2023,"305,000.00","240,000.00","65,000.00",3,1,Terrace,91
425,176 cappagh road finglas dublin 11 dublin,176, cappagh road,finglas,,,dublin 11,dublin,,ADVANTAGE,13/10/2023,"305,000.00","260,000.00","45,000.00",3,1,Terrace,67
735,11 carrigmore grove aylesbury tallaght dublin 24 dublin,11, carrigmore grove,aylesbury,tallaght,,dublin 24,dublin,,,04/10/2023,"305,000.00","265,000.00","40,000.00",2,1,Terrace,
1852,61 oak hill moate westmeath,61, oak hill,,,,moate,westmeath,,,31/10/2023,"305,000.00","265,000.00","40,000.00",3,2,Semi-D,
1359,1 tannery row rathangan kildare,1, tannery row,,,,rathangan,kildare,,,15/12/2023,"305,000.00","280,000.00","25,000.00",4,3,Semi-D,125
1784,14 woodbine way pilltown kinsalebeg waterford,14, woodbine way,pilltown,,,kinsalebeg,waterford,,,15/12/2023,"305,000.00","280,000.00","25,000.00",4,2,Detached,114
1843,191 river village monksland athlone westmeath,191, river village,monksland,,,athlone,westmeath,,,06/10/2023,"305,000.00","285,000.00","20,000.00",4,2,Semi-D,122
1331,44 abbeygate dublin road monasterevin kildare,44, abbeygate,dublin road,,,monasterevin,kildare,,,13/10/2023,"305,000.00","285,000.00","20,000.00",3,3,Semi-D,115
871,16 kinahan street infirmary road dublin 7 dublin,16, kinahan street,infirmary road,,,dublin 7,dublin,,,30/11/2023,"305,000.00","285,000.00","20,000.00",1,1,Terrace,41
590,3 manorfields view clonee dublin 15 dublin,3, manorfields view,clonee,,,dublin 15,dublin,,,13/02/2024,"305,000.00","290,000.00","15,000.00",2,1,Townhouse,
309,53 the hamptons watergrasshill cork,53, the hamptons,,,,watergrasshill,cork,,,17/11/2023,"305,000.00","295,000.00","10,000.00",3,3,Semi-D,96
112,16 ashgrove lawn carrigaline cork,16, ashgrove lawn,,,,carrigaline,cork,,,03/11/2023,"305,000.00","300,000.00","5,000.00",4,2,Semi-D,127
119,6 the gardens owenabue heights carrigaline cork,6, the gardens,owenabue heights,,,carrigaline,cork,,,17/11/2023,"305,000.00","300,000.00","5,000.00",4,3,Detached,120
1857,2 lough owel village mullingar westmeath,2, lough owel village,,,,mullingar,westmeath,,,11/04/2024,"305,000.00","319,000.00","-14,000.00",4,3,Semi-D,150
905,56 the weavers meath place dublin 8 dublin,56, the weavers,meath place,,,dublin 8,dublin,,,15/08/2023,"304,000.00","215,000.00","89,000.00",1,1,Apartment,33
1795,68 the drive kill saint lawrence waterford waterford,68, the drive,kill saint lawrence,,,waterford,waterford,,,01/12/2023,"304,000.00","285,000.00","19,000.00",3,2,Semi-D,
1818,31 oakley drive earlscourt waterford city waterford,31, oakley drive,earlscourt,,,waterford city,waterford,,,14/11/2023,"302,000.00","270,000.00","32,000.00",4,3,Semi-D,133
43,37 loreto wood cavan cavan,37, loreto wood,,,,cavan,cavan,VIEWING ADVISED,ADVANTAGE,29/02/2024,"302,000.00","295,000.00","7,000.00",5,3,Detached,180
65,54 woodlands kilrush road ennis clare,54, woodlands,kilrush road,,,ennis,clare,,,20/11/2023,"301,000.00","229,000.00","72,000.00",3,2,Semi-D,93
1158,48 the maples gort galway,48, the maples,,,,gort,galway,,,21/11/2023,"301,000.00","295,000.00","6,000.00",5,3,Detached,138
569,50 main street ongar village clonsilla dublin 15 dublin,50, main street,ongar village,clonsilla,,dublin 15,dublin,VIEWING ADVISED,ADVANTAGE,02/02/2024,"301,000.00","300,000.00","1,000.00",2,2,Terrace,
899,55 earlsfield court francis street dublin 8 dublin,55, earlsfield court,francis street,,,dublin 8,dublin,,,26/01/2024,"300,100.33","265,000.00","35,100.33",1,1,Apartment,48
1647,65 old balreask woods navan meath,65, old balreask woods,,,,navan,meath,,,12/02/2024,"300,000.00","300,000.00",0,3,3,Semi-D,97
404,502 ballyfermot road ballyfermot dublin 10 dublin,502, ballyfermot road,ballyfermot,,,dublin 10,dublin,,,15/04/2024,"300,000.00","300,000.00",0,3,1,Terrace,85
1786,105 oak road the woodlands portlaw waterford,105, oak road,the woodlands,,,portlaw,waterford,,,02/11/2023,"300,000.00","300,000.00",0,3,2,Detached,
1429,8 dun na bo willowfield road ballinamore leitrim,8, dun na bo,willowfield road,,,ballinamore,leitrim,,,06/10/2023,"300,000.00","235,000.00","65,000.00",4,3,Detached,175
1464,153 dooradoyle park dooradoyle dooradoyle limerick,153, dooradoyle park,dooradoyle,,,dooradoyle,limerick,,ADVANTAGE,27/11/2023,"300,000.00","237,000.00","63,000.00",3,2,Duplex,120
263,3 lagan grove mayfield mayfield cork,3, lagan grove,mayfield,,,mayfield,cork,,,19/10/2023,"300,000.00","250,000.00","50,000.00",4,4,Terrace,100
152,43 college road cork cork,43, college road,,,,cork,cork,,,02/04/2024,"300,000.00","275,000.00","25,000.00",5,1,Townhouse,96
238,55 seanabothair killeens cork,55, seanabothair,,,,killeens,cork,,,17/04/2024,"300,000.00","275,000.00","25,000.00",3,2,Terrace,93
396,86 bachelors walk dublin 1 dublin,86, bachelors walk,,,,dublin 1,dublin,,,29/09/2023,"300,000.00","275,000.00","25,000.00",1,1,Apartment,37
281,5 gleann fia mogeely cork,5, gleann fia,,,,mogeely,cork,,,15/03/2024,"300,000.00","285,000.00","15,000.00",3,3,Semi-D,102
375,4 belfry walk citywest dublin,4, belfry walk,,,,citywest,dublin,,,12/12/2023,"300,000.00","285,000.00","15,000.00",3,2,Terrace,90
1560,13 cluain ard lis na dara dundalk louth,13, cluain ard,lis na dara,,,dundalk,louth,,,17/11/2023,"300,000.00","289,000.00","11,000.00",4,2,Semi-D,126
148,40 riverside avenue rushbrooke cobh cork,40, riverside avenue,rushbrooke,,,cobh,cork,,,16/11/2023,"300,000.00","290,000.00","10,000.00",3,3,End of Terrace,92
741,39 the park millbrook lawns tallaght dublin 24 dublin,39, the park,millbrook lawns,tallaght,,dublin 24,dublin,,,03/01/2024,"300,000.00","290,000.00","10,000.00",3,1,Terrace,84
143,33 eaton heights cobh cork,33, eaton heights,,,,cobh,cork,,,28/02/2024,"300,000.00","290,000.00","10,000.00",4,1,Bungalow,
246,11 ros alainn gurteenroe macroom cork,11, ros alainn,gurteenroe,,,macroom,cork,,,31/01/2024,"300,000.00","295,000.00","5,000.00",4,3,Semi-D,166
1891,28 chapelwood kilmuckridge wexford,28, chapelwood,,,,kilmuckridge,wexford,,,12/01/2024,"300,000.00","295,000.00","5,000.00",4,3,Detached,123
615,61 park view river road rathborne ashtown dublin 15 dublin,61, park view,river road,rathborne,ashtown,dublin 15,dublin,,,13/10/2023,"300,000.00","295,000.00","5,000.00",2,2,Apartment,
1292,18 the square cnoc na greine kilcullen kildare,18, the square,cnoc na greine,,,kilcullen,kildare,,,31/01/2024,"300,000.00","299,950.00",50,3,3,Detached,
1383,22 lawcus fields stoneyford kilkenny,22, lawcus fields,,,,stoneyford,kilkenny,,,03/11/2023,"300,000.00","315,000.00","-15,000.00",4,3,Detached,116
1386,1 miners walk crettyard laois,1, miners walk,,,,crettyard,laois,,,24/05/2024,"300,000.00","335,000.00","-35,000.00",4,2,Detached,
1938,5 brabazon cottages bray wicklow,5, brabazon cottages,,,,bray,wicklow,,,12/04/2024,"300,000.00","395,000.00","-95,000.00",3,1,End of Terrace,77
400,3 moland house talbot street dublin 1 dublin,3, moland house,talbot street,,,dublin 1,dublin,,,08/11/2023,"299,000.00","275,000.00","24,000.00",1,1,Apartment,53
162,22 annmount friars walk cork cork,22, annmount,friars walk,,,cork,cork,VIEWING ADVISED,ADVANTAGE,21/11/2023,"298,000.00","265,000.00","33,000.00",3,1,Terrace,71
574,4 chipping terrace ongar village ongar dublin 15 dublin,4, chipping terrace,ongar village,ongar,,dublin 15,dublin,,,07/12/2023,"297,500.00","295,000.00","2,500.00",3,3,Duplex,
1529,19 cherrybrook drive drogheda louth,19, cherrybrook drive,,,,drogheda,louth,,,19/10/2023,"297,000.00","265,000.00","32,000.00",4,2,Semi-D,120
86,28 oaklands ballincollig cork,28, oaklands,,,,ballincollig,cork,VIEWING ADVISED,ADVANTAGE,15/11/2023,"297,000.00","285,000.00","12,000.00",3,1,Semi-D,78
558,70 annagh court waterville blanchardstown dublin 15 dublin,70, annagh court,waterville,blanchardstown,,dublin 15,dublin,,,18/12/2023,"296,000.00","285,000.00","11,000.00",2,2,Duplex,
245,3 the orchard chapel hill macroom cork,3, the orchard,chapel hill,,,macroom,cork,,,26/01/2024,"296,000.00","290,000.00","6,000.00",4,3,Semi-D,116
1210,10 trinity court tuam galway,10, trinity court,,,,tuam,galway,VIEWING ADVISED,ADVANTAGE,13/12/2023,"295,000.00","295,000.00",0,5,2,Semi-D,120
1895,19 heatherfield mulgannon mulgannon wexford,19, heatherfield,mulgannon,,,mulgannon,wexford,,,30/11/2023,"295,000.00","295,000.00",0,4,3,Semi-D,112
1375,12 rose hill court kilkenny kilkenny,12, rose hill court,,,,kilkenny,kilkenny,,,30/11/2023,"295,000.00","295,000.00",0,3,3,End of Terrace,98
1776,24 seacliff dunmore east waterford,24, seacliff,,,,dunmore east,waterford,,,20/12/2023,"295,000.00","295,000.00",0,3,3,Semi-D,95
128,4 an reilean cul ard carrigtwohill cork,4, an reilean,cul ard,,,carrigtwohill,cork,,,26/08/2024,"295,000.00","295,000.00",0,3,3,Semi-D,85
1179,29 binsin western distributor road knocknacarra galway,29, binsin,western distributor road,,,knocknacarra,galway,,,04/01/2024,"295,000.00","295,000.00",0,2,1,Terrace,68
1409,2 colliers way kilminchy portlaoise laois,2, colliers way,kilminchy,,,portlaoise,laois,,,15/09/2023,"295,000.00","295,000.00",0,4,3,Detached,
1841,82 river village bealnamullia athlone westmeath,82, river village,bealnamullia,,,athlone,westmeath,,,13/11/2023,"295,000.00","295,000.00",0,4,3,Semi-D,
70,65 castlerock tulla road ennis clare,65, castlerock,tulla road,,,ennis,clare,,,08/11/2023,"295,000.00","235,000.00","60,000.00",4,3,Semi-D,104
717,5 drumcairn gardens fettercairn dublin 24 dublin,5, drumcairn gardens,fettercairn,,,dublin 24,dublin,,,06/10/2023,"295,000.00","265,000.00","30,000.00",4,1,End of Terrace,106
1894,4 deer park view monaseed wexford,4, deer park view,,,,monaseed,wexford,,,07/12/2023,"295,000.00","275,000.00","20,000.00",4,3,Detached,201
1360,114 temple mills rathangan kildare,114, temple mills,,,,rathangan,kildare,,,28/02/2024,"295,000.00","275,000.00","20,000.00",3,1,Semi-D,110
278,8 fairfield rise millstreet cork,8, fairfield rise,,,,millstreet,cork,,,01/11/2023,"295,000.00","280,000.00","15,000.00",4,3,Semi-D,115
1992,52 highfield court wicklow town wicklow,52, highfield court,,,,wicklow town,wicklow,,,03/11/2023,"295,000.00","285,000.00","10,000.00",3,3,Duplex,85
1525,38 ballypark drogheda louth,38, ballypark,,,,drogheda,louth,,,31/10/2023,"295,000.00","290,000.00","5,000.00",3,1,Semi-D,
596,38 allendale square clonsilla dublin 15 dublin,38, allendale square,clonsilla,,,dublin 15,dublin,,,30/11/2023,"295,000.00","320,000.00","-25,000.00",2,1,Apartment,
1201,172 boireann bheag roscam galway,172, boireann bheag,,,,roscam,galway,,,12/12/2023,"293,000.00","275,000.00","18,000.00",2,2,Apartment,74
241,18 killary green knocknaheeny cork,18, killary green,,,,knocknaheeny,cork,,,02/11/2023,"292,000.00","250,000.00","42,000.00",3,2,Terrace,100
1194,124 rosan glas rahoon galway,124, rosan glas,,,,rahoon,galway,,,07/12/2023,"292,000.00","295,000.00","-3,000.00",4,3,End of Terrace,133
1208,108 palace fields tuam galway,108, palace fields,,,,tuam,galway,VIEWING ADVISED,ADVANTAGE,30/08/2023,"292,000.00","295,000.00","-3,000.00",5,3,Semi-D,121
1113,55 garrai glas athenry galway,55, garrai glas,,,,athenry,galway,,,14/12/2023,"291,000.00","290,000.00","1,000.00",3,2,End of Terrace,
1206,12 colmcille road shantalla galway,12, colmcille road,,,,shantalla,galway,,,18/10/2023,"291,000.00","305,000.00","-14,000.00",2,1,Terrace,62
318,2 river view bridgetown bridgetown donegal,2, river view,bridgetown,,,bridgetown,donegal,,,23/02/2024,"290,000.00","290,000.00",0,4,2,Detached,184
1936,36 ardglass baltinglass wicklow,36, ardglass,,,,baltinglass,wicklow,,ADVANTAGE,13/09/2023,"290,000.00","290,000.00",0,4,3,Semi-D,126
211,6 curraghconway court ballycurreen frankfield cork,6, curraghconway court,ballycurreen,,,frankfield,cork,,,06/10/2023,"290,000.00","290,000.00",0,3,3,Duplex,100
796,51 harmonstown road artane dublin 5 dublin,51, harmonstown road,artane,,,dublin 5,dublin,,,03/10/2023,"290,000.00","290,000.00",0,3,1,Terrace,
53,18 sli an fhearghas quay road clarecastle clare,18, sli an fhearghas,quay road,,,clarecastle,clare,,,13/12/2023,"290,000.00","235,000.00","55,000.00",3,3,Semi-D,106
1301,2892 saint patricks park kill kildare,2892, saint patricks park,,,,kill,kildare,,,08/12/2023,"290,000.00","250,000.00","40,000.00",3,1,Terrace,80
1920,50 cluain dara clonard road wexford town wexford,50, cluain dara,clonard road,,,wexford town,wexford,,,12/12/2023,"290,000.00","265,000.00","25,000.00",3,2,Semi-D,140
1599,11 cluain aoibhin foxford mayo,11, cluain aoibhin,,,,foxford,mayo,,,08/12/2023,"290,000.00","269,000.00","21,000.00",4,3,Semi-D,126
910,43 harcourt lodge southern cross avenue inchicore dublin 8 dublin,43, harcourt lodge,southern cross avenue,inchicore,,dublin 8,dublin,,,08/03/2024,"290,000.00","269,000.00","21,000.00",2,1,Apartment,
104,2 thornfields kilbrogan bandon cork,2, thornfields,kilbrogan,,,bandon,cork,,,08/02/2024,"290,000.00","270,000.00","20,000.00",3,3,Semi-D,98
1691,54 clonminch wood clonminch road tullamore offaly,54, clonminch wood,clonminch road,,,tullamore,offaly,,,20/12/2023,"290,000.00","275,000.00","15,000.00",4,4,Semi-D,121
725,17 de selby lawns tallaght dublin 24 dublin,17, de selby lawns,tallaght,,,dublin 24,dublin,,,31/10/2023,"290,000.00","280,000.00","10,000.00",3,1,Semi-D,
1224,58 pairc chuimin kilcummin kilcummin kerry,58, pairc chuimin,kilcummin,,,kilcummin,kerry,VIEWING ADVISED,ADVANTAGE,17/11/2023,"290,000.00","285,000.00","5,000.00",3,3,Semi-D,120
531,13 greenridge court blanchardstown dublin 15 dublin,13, greenridge court,blanchardstown,,,dublin 15,dublin,,ADVANTAGE,12/10/2023,"290,000.00","285,000.00","5,000.00",2,1,Terrace,72
1387,8 clarmallagh the swan crettyard laois,8, clarmallagh,the swan,,,crettyard,laois,,,14/05/2024,"290,000.00","295,000.00","-5,000.00",3,2,Detached,120
1155,4 abbey court abbeygate street upper galway city galway,4, abbey court,abbeygate street upper,,,galway city,galway,VIEWING ADVISED,ADVANTAGE,14/02/2024,"290,000.00","295,000.00","-5,000.00",3,3,Duplex,79
11,2 rath abhainn kilkenny road carlow carlow,2, rath abhainn,kilkenny road,,,carlow,carlow,,,19/03/2024,"290,000.00","300,000.00","-10,000.00",4,3,Detached,123
